"","id","total_steps","total_distance","tracker_distance","active_distance_logged","active_distance_very","active_distance_moderate","active_distance_light","active_distance_sedentary","active_minutes_very","active_minutes_fairly","active_minutes_lightly","minutes_sedentary","calories","activity_date","weekday","total_active_minutes","total_active_hours","day_of_week"
"511",4702921684,12692,10.289999961853,10.289999961853,0,0.959999978542328,3.46000003814697,5.88000011444092,0,12,66,302,437,3394,2016-04-17,1,380,6.33,"Sunday"
"512",4702921684,9105,7.38000011444092,7.38000011444092,0,1.82000005245209,1.49000000953674,4.07000017166138,0,22,30,191,890,3013,2016-04-18,2,243,4.05,"Monday"
"513",4702921684,6708,5.44000005722046,5.44000005722046,0,0.879999995231628,0.370000004768372,4.19000005722046,0,10,8,179,757,2812,2016-04-19,3,197,3.28,"Tuesday"
"514",4702921684,8793,7.13000011444092,7.13000011444092,0,0.159999996423721,1.23000001907349,5.73000001907349,0,2,29,260,717,3061,2016-04-20,4,291,4.85,"Wednesday"
"515",4702921684,6530,5.30000019073486,5.30000019073486,0,0.310000002384186,2.04999995231628,2.94000005722046,0,4,41,144,901,2729,2016-04-21,5,189,3.15,"Thursday"
"516",4702921684,1664,1.35000002384186,1.35000002384186,0,0,0,1.35000002384186,0,0,0,72,1341,2241,2016-04-22,6,72,1.2,"Friday"
"517",4702921684,15126,12.2700004577637,12.2700004577637,0,0.759999990463257,3.24000000953674,8.27000045776367,0,9,66,408,469,3691,2016-04-23,7,483,8.05,"Saturday"
"518",4702921684,15050,12.2200002670288,12.2200002670288,0,1.20000004768372,5.11999988555908,5.88000011444092,0,15,95,281,542,3538,2016-04-24,1,391,6.52,"Sunday"
"519",4702921684,9167,7.42999982833862,7.42999982833862,0,0.490000009536743,0.819999992847443,6.1100001335144,0,6,15,270,730,3064,2016-04-25,2,291,4.85,"Monday"
"520",4702921684,6108,4.94999980926514,4.94999980926514,0,0.0700000002980232,0.349999994039536,4.53999996185303,0,1,8,216,765,2784,2016-04-26,3,225,3.75,"Tuesday"
"521",4702921684,7047,5.71999979019165,5.71999979019165,0,0.0900000035762787,0.800000011920929,4.78000020980835,0,1,16,238,733,2908,2016-04-27,4,255,4.25,"Wednesday"
"522",4702921684,9023,7.32000017166138,7.32000017166138,0,1.12999999523163,0.419999986886978,5.76999998092651,0,14,9,232,738,3033,2016-04-28,5,255,4.25,"Thursday"
"523",4702921684,9930,8.05000019073486,8.05000019073486,0,1.05999994277954,0.920000016689301,6.07000017166138,0,12,19,267,692,3165,2016-04-29,6,298,4.97,"Friday"
"524",4702921684,10144,8.22999954223633,8.22999954223633,0,0.319999992847443,2.02999997138977,5.88000011444092,0,4,36,263,728,3115,2016-04-30,7,303,5.05,"Saturday"
"525",4702921684,0,0,0,0,0,0,0,0,0,0,0,1440,2017,2016-05-01,1,0,0,"Sunday"
"526",4702921684,7245,5.92000007629395,5.92000007629395,0,0.379999995231628,1.74000000953674,3.75999999046326,0,5,40,195,1131,2859,2016-05-02,2,240,4,"Monday"
"527",4702921684,9454,7.67000007629395,7.67000007629395,0,0,0,7.67000007629395,0,0,0,313,729,3145,2016-05-03,3,313,5.22,"Tuesday"
"528",4702921684,8161,6.61999988555908,6.61999988555908,0,0.340000003576279,0.730000019073486,5.53999996185303,0,4,15,251,757,3004,2016-05-04,4,270,4.5,"Wednesday"
"529",4702921684,8614,6.98999977111816,6.98999977111816,0,0.670000016689301,0.219999998807907,6.09000015258789,0,8,5,241,745,3006,2016-05-05,5,254,4.23,"Thursday"
"530",4702921684,6943,5.63000011444092,5.63000011444092,0,0.0799999982118607,0.660000026226044,4.86999988555908,0,1,16,207,682,2859,2016-05-06,6,224,3.73,"Friday"
"531",4702921684,14370,11.6499996185303,11.6499996185303,0,0.370000004768372,2.30999994277954,8.97000026702881,0,5,46,439,577,3683,2016-05-07,7,490,8.17,"Saturday"
"532",4702921684,12857,10.4300003051758,10.4300003051758,0,0.680000007152557,6.21000003814697,3.53999996185303,0,9,125,192,1019,3287,2016-05-08,1,326,5.43,"Sunday"
"533",4702921684,8232,6.67999982833862,6.67999982833862,0,0,0.569999992847443,6.09999990463257,0,0,12,253,746,2990,2016-05-09,2,265,4.42,"Monday"
"534",4702921684,10613,8.60999965667725,8.60999965667725,0,0.0799999982118607,1.87999999523163,6.65000009536743,0,1,37,262,701,3172,2016-05-10,3,300,5,"Tuesday"
"535",4702921684,9810,7.96000003814697,7.96000003814697,0,0.779999971389771,2.16000008583069,4.98000001907349,0,10,41,235,784,3069,2016-05-11,4,286,4.77,"Wednesday"
"536",4702921684,2752,2.23000001907349,2.23000001907349,0,0,0,2.23000001907349,0,0,0,68,241,1240,2016-05-12,5,68,1.13,"Thursday"
"537",5553957443,11596,7.57000017166138,7.57000017166138,0,1.37000000476837,0.790000021457672,5.40999984741211,0,19,13,277,767,2026,2016-04-12,3,309,5.15,"Tuesday"
"538",5553957443,4832,3.16000008583069,3.16000008583069,0,0,0,3.16000008583069,0,0,0,226,647,1718,2016-04-13,4,226,3.77,"Wednesday"
"539",5553957443,17022,11.1199998855591,11.1199998855591,0,4,2.45000004768372,4.67000007629395,0,61,41,256,693,2324,2016-04-14,5,358,5.97,"Thursday"
"540",5553957443,16556,10.8599996566772,10.8599996566772,0,4.15999984741211,1.98000001907349,4.71000003814697,0,58,38,239,689,2254,2016-04-15,6,335,5.58,"Friday"
"541",5553957443,5771,3.76999998092651,3.76999998092651,0,0,0,3.76999998092651,0,0,0,288,521,1831,2016-04-16,7,288,4.8,"Saturday"
"542",5553957443,655,0.430000007152557,0.430000007152557,0,0,0,0.430000007152557,0,0,0,46,943,1397,2016-04-17,1,46,0.77,"Sunday"
"543",5553957443,3727,2.4300000667572,2.4300000667572,0,0,0,2.4300000667572,0,0,0,206,622,1683,2016-04-18,2,206,3.43,"Monday"
"544",5553957443,15482,10.1099996566772,10.1099996566772,0,4.28000020980835,1.6599999666214,4.17999982833862,0,69,28,249,756,2284,2016-04-19,3,346,5.77,"Tuesday"
"545",5553957443,2713,1.76999998092651,1.76999998092651,0,0,0,1.76999998092651,0,0,0,148,598,1570,2016-04-20,4,148,2.47,"Wednesday"
"546",5553957443,12346,8.0600004196167,8.0600004196167,0,2.95000004768372,2.16000008583069,2.96000003814697,0,47,42,177,801,2066,2016-04-21,5,266,4.43,"Thursday"
"547",5553957443,11682,7.63000011444092,7.63000011444092,0,1.37999999523163,0.629999995231628,5.59999990463257,0,25,16,270,781,2105,2016-04-22,6,311,5.18,"Friday"
"548",5553957443,4112,2.69000005722046,2.69000005722046,0,0,0,2.6800000667572,0,0,0,272,443,1776,2016-04-23,7,272,4.53,"Saturday"
"549",5553957443,1807,1.17999994754791,1.17999994754791,0,0,0,1.17999994754791,0,0,0,104,582,1507,2016-04-24,1,104,1.73,"Sunday"
"550",5553957443,10946,7.19000005722046,7.19000005722046,0,2.9300000667572,0.569999992847443,3.69000005722046,0,51,11,201,732,2033,2016-04-25,2,263,4.38,"Monday"
"551",5553957443,11886,7.76000022888184,7.76000022888184,0,2.36999988555908,0.930000007152557,4.46000003814697,0,40,18,238,750,2093,2016-04-26,3,296,4.93,"Tuesday"
"552",5553957443,10538,6.88000011444092,6.88000011444092,0,1.13999998569489,1,4.73999977111816,0,16,16,206,745,1922,2016-04-27,4,238,3.97,"Wednesday"
"553",5553957443,11393,7.63000011444092,7.63000011444092,0,3.71000003814697,0.75,3.17000007629395,0,49,13,165,727,1999,2016-04-28,5,227,3.78,"Thursday"
"554",5553957443,12764,8.32999992370605,8.32999992370605,0,2.78999996185303,0.639999985694885,4.90999984741211,0,46,15,270,709,2169,2016-04-29,6,331,5.52,"Friday"
"555",5553957443,1202,0.779999971389771,0.779999971389771,0,0,0,0.779999971389771,0,0,0,84,506,1463,2016-04-30,7,84,1.4,"Saturday"
"556",5553957443,5164,3.36999988555908,3.36999988555908,0,0,0,3.36999988555908,0,0,0,237,436,1747,2016-05-01,1,237,3.95,"Sunday"
"557",5553957443,9769,6.38000011444092,6.38000011444092,0,1.05999994277954,0.409999996423721,4.90000009536743,0,23,9,227,724,1996,2016-05-02,2,259,4.32,"Monday"
"558",5553957443,12848,8.39000034332275,8.39000034332275,0,1.5,1.20000004768372,5.67999982833862,0,26,29,247,812,2116,2016-05-03,3,302,5.03,"Tuesday"
"559",5553957443,4249,2.76999998092651,2.76999998092651,0,0,0,2.76999998092651,0,0,0,224,651,1698,2016-05-04,4,224,3.73,"Wednesday"
"560",5553957443,14331,9.51000022888184,9.51000022888184,0,3.4300000667572,1.6599999666214,4.42999982833862,0,44,29,241,692,2156,2016-05-05,5,314,5.23,"Thursday"
"561",5553957443,9632,6.28999996185303,6.28999996185303,0,1.51999998092651,0.540000021457672,4.23000001907349,0,21,9,229,761,1916,2016-05-06,6,259,4.32,"Friday"
"562",5553957443,1868,1.22000002861023,1.22000002861023,0,0,0,1.22000002861023,0,0,0,96,902,1494,2016-05-07,7,96,1.6,"Saturday"
"563",5553957443,6083,4,4,0,0.219999998807907,0.469999998807907,3.29999995231628,0,3,8,210,505,1762,2016-05-08,1,221,3.68,"Sunday"
"564",5553957443,11611,7.57999992370605,7.57999992370605,0,2.13000011444092,0.889999985694885,4.55999994277954,0,59,22,251,667,2272,2016-05-09,2,332,5.53,"Monday"
"565",5553957443,16358,10.710000038147,10.710000038147,0,3.86999988555908,1.61000001430511,5.19999980926514,0,61,40,265,707,2335,2016-05-10,3,366,6.1,"Tuesday"
"566",5553957443,4926,3.22000002861023,3.22000002861023,0,0,0,3.22000002861023,0,0,0,195,628,1693,2016-05-11,4,195,3.25,"Wednesday"
"567",5553957443,3121,2.03999996185303,2.03999996185303,0,0.579999983310699,0.400000005960464,1.05999994277954,0,8,6,48,222,741,2016-05-12,5,62,1.03,"Thursday"
"568",5577150313,8135,6.07999992370605,6.07999992370605,0,3.59999990463257,0.379999995231628,2.09999990463257,0,86,16,140,728,3405,2016-04-12,3,242,4.03,"Tuesday"
"569",5577150313,5077,3.78999996185303,3.78999996185303,0,0.319999992847443,0.219999998807907,3.25,0,15,11,144,776,2551,2016-04-13,4,170,2.83,"Wednesday"
"570",5577150313,8596,6.42000007629395,6.42000007629395,0,3.32999992370605,0.310000002384186,2.77999997138977,0,118,30,176,662,4022,2016-04-14,5,324,5.4,"Thursday"
"571",5577150313,12087,9.07999992370605,9.07999992370605,0,3.92000007629395,1.60000002384186,3.55999994277954,0,115,54,199,695,4005,2016-04-15,6,368,6.13,"Friday"
"572",5577150313,14269,10.6599998474121,10.6599998474121,0,6.6399998664856,1.27999997138977,2.73000001907349,0,184,56,158,472,4274,2016-04-16,7,398,6.63,"Saturday"
"573",5577150313,12231,9.14000034332275,9.14000034332275,0,5.98000001907349,0.829999983310699,2.3199999332428,0,200,37,159,525,4552,2016-04-17,1,396,6.6,"Sunday"
"574",5577150313,9893,7.3899998664856,7.3899998664856,0,4.8600001335144,0.720000028610229,1.82000005245209,0,114,32,130,623,3625,2016-04-18,2,276,4.6,"Monday"
"575",5577150313,12574,9.42000007629395,9.42000007629395,0,7.01999998092651,0.639999985694885,1.75999999046326,0,108,23,111,733,3501,2016-04-19,3,242,4.03,"Tuesday"
"576",5577150313,8330,6.21999979019165,6.21999979019165,0,4.11999988555908,0.340000003576279,1.75999999046326,0,87,16,113,773,3192,2016-04-20,4,216,3.6,"Wednesday"
"577",5577150313,10830,8.09000015258789,8.09000015258789,0,3.65000009536743,1.6599999666214,2.77999997138977,0,110,74,175,670,4018,2016-04-21,5,359,5.98,"Thursday"
"578",5577150313,9172,6.84999990463257,6.84999990463257,0,2.42000007629395,0.790000021457672,3.29999995231628,0,62,30,200,823,3329,2016-04-22,6,292,4.87,"Friday"
"579",5577150313,7638,5.71000003814697,5.71000003814697,0,1.21000003814697,0.360000014305115,4.1399998664856,0,24,24,223,627,3152,2016-04-23,7,271,4.52,"Saturday"
"580",5577150313,15764,11.7799997329712,11.7799997329712,0,7.65000009536743,2.15000009536743,1.98000001907349,0,210,65,141,425,4392,2016-04-24,1,416,6.93,"Sunday"
"581",5577150313,6393,4.78000020980835,4.78000020980835,0,1.35000002384186,0.670000016689301,2.75999999046326,0,61,38,214,743,3374,2016-04-25,2,313,5.22,"Monday"
"582",5577150313,5325,3.98000001907349,3.98000001907349,0,0.850000023841858,0.649999976158142,2.47000002861023,0,38,32,181,759,3088,2016-04-26,3,251,4.18,"Tuesday"
"583",5577150313,6805,5.1399998664856,5.1399998664856,0,1.80999994277954,0.400000005960464,2.9300000667572,0,63,16,190,773,3294,2016-04-27,4,269,4.48,"Wednesday"
"584",5577150313,9841,7.42999982833862,7.42999982833862,0,3.25,1.16999995708466,3.00999999046326,0,99,51,141,692,3580,2016-04-28,5,291,4.85,"Thursday"
"585",5577150313,7924,5.92000007629395,5.92000007629395,0,2.83999991416931,0.610000014305115,2.47000002861023,0,97,36,165,739,3544,2016-04-29,6,298,4.97,"Friday"
"586",5577150313,12363,9.23999977111816,9.23999977111816,0,5.82999992370605,0.790000021457672,2.60999989509583,0,207,45,163,621,4501,2016-04-30,7,415,6.92,"Saturday"
"587",5577150313,13368,9.98999977111816,9.98999977111816,0,5.30999994277954,1.44000005722046,3.24000000953674,0,194,72,178,499,4546,2016-05-01,1,444,7.4,"Sunday"
"588",5577150313,7439,5.55999994277954,5.55999994277954,0,1.12000000476837,0.349999994039536,4.07000017166138,0,37,20,235,732,3014,2016-05-02,2,292,4.87,"Monday"
"589",5577150313,11045,8.25,8.25,0,4.51999998092651,0.150000005960464,3.5699999332428,0,97,8,212,580,3795,2016-05-03,3,317,5.28,"Tuesday"
"590",5577150313,5206,3.89000010490417,3.89000010490417,0,1.55999994277954,0.25,2.07999992370605,0,25,9,141,631,2755,2016-05-04,4,175,2.92,"Wednesday"
"591",5577150313,7550,5.6399998664856,5.6399998664856,0,2.5,0.469999998807907,2.67000007629395,0,45,21,143,1153,3004,2016-05-05,5,209,3.48,"Thursday"
"592",5577150313,4950,3.70000004768372,3.70000004768372,0,1.92999994754791,0.319999992847443,1.45000004768372,0,41,16,79,1304,2643,2016-05-06,6,136,2.27,"Friday"
"593",5577150313,0,0,0,0,0,0,0,0,0,0,0,1440,1819,2016-05-07,7,0,0,"Saturday"
"594",5577150313,0,0,0,0,0,0,0,0,0,0,0,1440,1819,2016-05-08,1,0,0,"Sunday"
"595",5577150313,3421,2.55999994277954,2.55999994277954,0,1.42999994754791,0.140000000596046,0.990000009536743,0,34,11,70,1099,2489,2016-05-09,2,115,1.92,"Monday"
"596",5577150313,8869,6.65000009536743,6.65000009536743,0,2.55999994277954,0.75,3.34999990463257,0,104,37,194,639,3841,2016-05-10,3,335,5.58,"Tuesday"
"597",5577150313,4038,3.03999996185303,3.03999996185303,0,1.83000004291534,0.300000011920929,0.889999985694885,0,45,15,63,257,1665,2016-05-11,4,123,2.05,"Wednesday"
"598",6117666160,0,0,0,0,0,0,0,0,0,0,0,1440,1496,2016-04-12,3,0,0,"Tuesday"
"599",6117666160,0,0,0,0,0,0,0,0,0,0,0,1440,1496,2016-04-13,4,0,0,"Wednesday"
"600",6117666160,0,0,0,0,0,0,0,0,0,0,0,1440,1496,2016-04-14,5,0,0,"Thursday"
"601",6117666160,14019,10.5900001525879,10.5900001525879,0,0,0.280000001192093,10.3000001907349,0,0,6,513,921,2865,2016-04-15,6,519,8.65,"Friday"
"602",6117666160,14450,10.9099998474121,10.9099998474121,0,0.579999983310699,0.850000023841858,9.47999954223633,0,7,15,518,502,2828,2016-04-16,7,540,9,"Saturday"
"603",6117666160,7150,5.40000009536743,5.40000009536743,0,0,0,5.40000009536743,0,0,0,312,702,2225,2016-04-17,1,312,5.2,"Sunday"
"604",6117666160,5153,3.91000008583069,3.91000008583069,0,0,0,3.89000010490417,0,0,0,241,759,2018,2016-04-18,2,241,4.02,"Monday"
"605",6117666160,11135,8.40999984741211,8.40999984741211,0,0,0,8.40999984741211,0,0,0,480,425,2606,2016-04-19,3,480,8,"Tuesday"
"606",6117666160,10449,8.02000045776367,8.02000045776367,0,2.02999997138977,0.479999989271164,5.51999998092651,0,26,10,349,587,2536,2016-04-20,4,385,6.42,"Wednesday"
"607",6117666160,19542,15.0100002288818,15.0100002288818,0,0.980000019073486,0.400000005960464,5.61999988555908,0,11,19,294,579,4900,2016-04-21,5,324,5.4,"Thursday"
"608",6117666160,8206,6.19999980926514,6.19999980926514,0,0,0,6.19999980926514,0,0,0,402,413,2409,2016-04-22,6,402,6.7,"Friday"
"609",6117666160,11495,8.68000030517578,8.68000030517578,0,0,0,8.68000030517578,0,0,0,512,468,2651,2016-04-23,7,512,8.53,"Saturday"
"610",6117666160,7623,5.76000022888184,5.76000022888184,0,0,0,5.76000022888184,0,0,0,362,711,2305,2016-04-24,1,362,6.03,"Sunday"
"611",6117666160,0,0,0,0,0,0,0,0,0,0,0,1440,1497,2016-04-25,2,0,0,"Monday"
"612",6117666160,9543,7.21000003814697,7.21000003814697,0,0,0.340000003576279,6.86999988555908,0,0,7,352,1077,2450,2016-04-26,3,359,5.98,"Tuesday"
"613",6117666160,9411,7.1100001335144,7.1100001335144,0,0,0,7.1100001335144,0,0,0,458,417,2576,2016-04-27,4,458,7.63,"Wednesday"
"614",6117666160,3403,2.59999990463257,2.59999990463257,0,0,0,2.59999990463257,0,0,0,141,758,1879,2016-04-28,5,141,2.35,"Thursday"
"615",6117666160,9592,7.23999977111816,7.23999977111816,0,0,0,7.23999977111816,0,0,0,461,479,2560,2016-04-29,6,461,7.68,"Friday"
"616",6117666160,6987,5.28000020980835,5.28000020980835,0,0,0,5.28000020980835,0,0,0,343,1040,2275,2016-04-30,7,343,5.72,"Saturday"
"617",6117666160,8915,6.73000001907349,6.73000001907349,0,0,0,6.73000001907349,0,0,0,397,525,2361,2016-05-01,1,397,6.62,"Sunday"
"618",6117666160,4933,3.73000001907349,3.73000001907349,0,0,0,3.73000001907349,0,0,0,236,1204,2044,2016-05-02,2,236,3.93,"Monday"
"619",6117666160,0,0,0,0,0,0,0,0,0,0,0,1440,1496,2016-05-03,3,0,0,"Tuesday"
"620",6117666160,2997,2.25999999046326,2.25999999046326,0,0,0,2.25999999046326,0,0,0,156,1279,1902,2016-05-04,4,156,2.6,"Wednesday"
"621",6117666160,9799,7.40000009536743,7.40000009536743,0,0,0,7.40000009536743,0,0,0,487,479,2636,2016-05-05,5,487,8.12,"Thursday"
"622",6117666160,3365,2.6800000667572,2.6800000667572,0,0,0,2.6800000667572,0,0,0,133,673,1838,2016-05-06,6,133,2.22,"Friday"
"623",6117666160,7336,5.53999996185303,5.53999996185303,0,0,0,5.53999996185303,0,0,0,412,456,2469,2016-05-07,7,412,6.87,"Saturday"
"624",6117666160,7328,5.53000020980835,5.53000020980835,0,0,0,5.53000020980835,0,0,0,318,517,2250,2016-05-08,1,318,5.3,"Sunday"
"625",6117666160,4477,3.38000011444092,3.38000011444092,0,0,0,3.38000011444092,0,0,0,197,125,1248,2016-05-09,2,197,3.28,"Monday"
"626",6290855005,4562,3.45000004768372,3.45000004768372,0,0,0,3.45000004768372,0,0,0,199,1241,2560,2016-04-12,3,199,3.32,"Tuesday"
"627",6290855005,7142,5.40000009536743,5.40000009536743,0,0,0,5.3899998664856,0.00999999977648258,0,0,350,1090,2905,2016-04-13,4,350,5.83,"Wednesday"
"628",6290855005,7671,5.80000019073486,5.80000019073486,0,0,0,5.76999998092651,0.0299999993294477,0,0,363,1077,2952,2016-04-14,5,363,6.05,"Thursday"
"629",6290855005,9501,7.17999982833862,7.17999982833862,0,0,0,7.17000007629395,0.00999999977648258,0,0,328,1112,2896,2016-04-15,6,328,5.47,"Friday"
"630",6290855005,8301,6.28000020980835,6.28000020980835,0,0,0,6.26999998092651,0.00999999977648258,0,0,258,1182,2783,2016-04-16,7,258,4.3,"Saturday"
"631",6290855005,7851,5.94000005722046,5.94000005722046,0,1.13999998569489,0.790000021457672,4,0,31,12,225,1172,3171,2016-04-17,1,268,4.47,"Sunday"
"632",6290855005,6885,5.21000003814697,5.21000003814697,0,0,0,5.19000005722046,0.0199999995529652,0,0,271,1169,2766,2016-04-18,2,271,4.52,"Monday"
"633",6290855005,7142,5.40000009536743,5.40000009536743,0,0,0,5.3899998664856,0.00999999977648258,0,0,321,1119,2839,2016-04-19,3,321,5.35,"Tuesday"
"634",6290855005,6361,4.80999994277954,4.80999994277954,0,0,0,4.80000019073486,0.00999999977648258,0,0,258,1182,2701,2016-04-20,4,258,4.3,"Wednesday"
"635",6290855005,0,0,0,0,0,0,0,0,0,0,0,1440,2060,2016-04-21,5,0,0,"Thursday"
"636",6290855005,6238,4.71999979019165,4.71999979019165,0,0,0,4.71999979019165,0,0,0,302,1138,2796,2016-04-22,6,302,5.03,"Friday"
"637",6290855005,0,0,0,0,0,0,0,0,33,0,0,1407,2664,2016-04-23,7,33,0.55,"Saturday"
"638",6290855005,5896,4.46000003814697,4.46000003814697,0,0,0,4.46000003814697,0,0,0,258,1182,2703,2016-04-24,1,258,4.3,"Sunday"
"639",6290855005,7802,5.90000009536743,5.90000009536743,0,0.680000007152557,0.180000007152557,5.03000020980835,0.00999999977648258,8,3,249,1180,2771,2016-04-25,2,260,4.33,"Monday"
"640",6290855005,0,0,0,0,0,0,0,0,0,0,0,1440,2060,2016-04-26,3,0,0,"Tuesday"
"641",6290855005,5565,4.21000003814697,4.21000003814697,0,0,0,4.17999982833862,0.0299999993294477,0,0,287,1153,2743,2016-04-27,4,287,4.78,"Wednesday"
"642",6290855005,5731,4.32999992370605,4.32999992370605,0,0,0,4.32999992370605,0,0,0,255,1185,2687,2016-04-28,5,255,4.25,"Thursday"
"643",6290855005,0,0,0,0,0,0,0,0,0,0,0,1440,2060,2016-04-29,6,0,0,"Friday"
"644",6290855005,6744,5.09999990463257,5.09999990463257,0,0,0,5.09000015258789,0.00999999977648258,0,0,324,1116,2843,2016-04-30,7,324,5.4,"Saturday"
"645",6290855005,9837,7.44000005722046,7.44000005722046,0,0.660000026226044,2.75,4,0.0199999995529652,8,95,282,1055,3327,2016-05-01,1,385,6.42,"Sunday"
"646",6290855005,6781,5.13000011444092,5.13000011444092,0,0,0,5.1100001335144,0.0199999995529652,0,0,268,1172,2725,2016-05-02,2,268,4.47,"Monday"
"647",6290855005,6047,4.57000017166138,4.57000017166138,0,0,0,4.57000017166138,0,0,0,240,1200,2671,2016-05-03,3,240,4,"Tuesday"
"648",6290855005,5832,4.40999984741211,4.40999984741211,0,0,0,4.40000009536743,0.00999999977648258,0,0,272,1168,2718,2016-05-04,4,272,4.53,"Wednesday"
"649",6290855005,6339,4.78999996185303,4.78999996185303,0,0,0,4.78999996185303,0,0,0,239,1201,2682,2016-05-05,5,239,3.98,"Thursday"
"650",6290855005,6116,4.61999988555908,4.61999988555908,0,0,0,4.59000015258789,0.0299999993294477,0,0,305,1135,2806,2016-05-06,6,305,5.08,"Friday"
"651",6290855005,5510,4.17000007629395,4.17000007629395,0,0,0,4.15999984741211,0,0,0,227,1213,2613,2016-05-07,7,227,3.78,"Saturday"
"652",6290855005,7706,5.82999992370605,5.82999992370605,0,0,0,5.82000017166138,0,0,0,251,1189,2712,2016-05-08,1,251,4.18,"Sunday"
"653",6290855005,6277,4.75,4.75,0,0,0,4.73000001907349,0.0199999995529652,0,0,264,800,2175,2016-05-09,2,264,4.4,"Monday"
"654",6290855005,0,0,0,0,0,0,0,0,0,0,0,1440,0,2016-05-10,3,0,0,"Tuesday"
"655",6775888955,0,0,0,0,0,0,0,0,0,0,0,1440,1841,2016-04-12,3,0,0,"Tuesday"
"656",6775888955,4053,2.91000008583069,2.91000008583069,0,1.11000001430511,0.579999983310699,1.22000002861023,0,17,18,85,1053,2400,2016-04-13,4,120,2,"Wednesday"
"657",6775888955,5162,3.70000004768372,3.70000004768372,0,0.870000004768372,0.860000014305115,1.97000002861023,0,14,24,105,863,2507,2016-04-14,5,143,2.38,"Thursday"
"658",6775888955,1282,0.920000016689301,0.920000016689301,0,0,0,0.920000016689301,0,0,0,58,976,2127,2016-04-15,6,58,0.97,"Friday"
"659",6775888955,4732,3.39000010490417,3.39000010490417,0,2.51999998092651,0.810000002384186,0.0599999986588955,0,36,18,9,1377,2225,2016-04-16,7,63,1.05,"Saturday"
"660",6775888955,2497,1.78999996185303,1.78999996185303,0,0.349999994039536,1.12999999523163,0.310000002384186,0,5,24,19,1392,2067,2016-04-17,1,48,0.8,"Sunday"
"661",6775888955,8294,5.94999980926514,5.94999980926514,0,2,0.769999980926514,3.17000007629395,0,30,31,146,1233,2798,2016-04-18,2,207,3.45,"Monday"
"662",6775888955,0,0,0,0,0,0,0,0,0,0,0,1440,1841,2016-04-19,3,0,0,"Tuesday"
"663",6775888955,10771,7.71999979019165,7.71999979019165,0,3.76999998092651,1.74000000953674,2.22000002861023,0,70,113,178,1079,3727,2016-04-20,4,361,6.02,"Wednesday"
"664",6775888955,0,0,0,0,0,0,0,0,0,0,0,1440,1841,2016-04-21,5,0,0,"Thursday"
"665",6775888955,637,0.46000000834465,0.46000000834465,0,0,0,0.46000000834465,0,0,0,20,1420,1922,2016-04-22,6,20,0.33,"Friday"
"666",6775888955,0,0,0,0,0,0,0,0,0,0,0,1440,1841,2016-04-23,7,0,0,"Saturday"
"667",6775888955,2153,1.53999996185303,1.53999996185303,0,0.769999980926514,0.620000004768372,0.150000005960464,0,11,18,11,1400,2053,2016-04-24,1,40,0.67,"Sunday"
"668",6775888955,6474,4.6399998664856,4.6399998664856,0,2.26999998092651,0.46000000834465,1.89999997615814,0,33,13,92,1302,2484,2016-04-25,2,138,2.3,"Monday"
"669",6775888955,7091,5.26999998092651,5.26999998092651,1.95959603786469,3.48000001907349,0.870000004768372,0.730000019073486,0,42,30,47,1321,2584,2016-04-26,3,119,1.98,"Tuesday"
"670",6775888955,0,0,0,0,0,0,0,0,0,0,0,1440,1841,2016-04-27,4,0,0,"Wednesday"
"671",6775888955,703,0.5,0.5,0,0.0599999986588955,0.200000002980232,0.239999994635582,0,2,13,15,1410,1993,2016-04-28,5,30,0.5,"Thursday"
"672",6775888955,0,0,0,0,0,0,0,0,0,0,0,1440,1841,2016-04-29,6,0,0,"Friday"
"673",6775888955,2503,1.78999996185303,1.78999996185303,0,0.159999996423721,0.159999996423721,1.48000001907349,0,3,9,84,1344,2280,2016-04-30,7,96,1.6,"Saturday"
"674",6775888955,2487,1.77999997138977,1.77999997138977,0,0.479999989271164,0.620000004768372,0.680000007152557,0,9,34,50,1347,2319,2016-05-01,1,93,1.55,"Sunday"
"675",6775888955,0,0,0,0,0,0,0,0,0,0,0,1440,1841,2016-05-02,2,0,0,"Monday"
"676",6775888955,9,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,1,1439,1843,2016-05-03,3,1,0.02,"Tuesday"
"677",6775888955,0,0,0,0,0,0,0,0,0,0,0,1440,1841,2016-05-04,4,0,0,"Wednesday"
"678",6775888955,0,0,0,0,0,0,0,0,0,0,0,1440,1841,2016-05-05,5,0,0,"Thursday"
"679",6775888955,4697,3.36999988555908,3.36999988555908,0,0.469999998807907,0.930000007152557,1.92999994754791,0,12,35,75,1318,2496,2016-05-06,6,122,2.03,"Friday"
"680",6775888955,1967,1.4099999666214,1.4099999666214,0,0.129999995231628,0.239999994635582,1.04999995231628,0,2,5,49,551,1032,2016-05-07,7,56,0.93,"Saturday"
"681",6962181067,10199,6.73999977111816,6.73999977111816,0,3.40000009536743,0.829999983310699,2.50999999046326,0,50,14,189,796,1994,2016-04-12,3,253,4.22,"Tuesday"
"682",6962181067,5652,3.74000000953674,3.74000000953674,0,0.569999992847443,1.21000003814697,1.96000003814697,0,8,24,142,548,1718,2016-04-13,4,174,2.9,"Wednesday"
"683",6962181067,1551,1.02999997138977,1.02999997138977,0,0,0,1.02999997138977,0,0,0,86,862,1466,2016-04-14,5,86,1.43,"Thursday"
